Timestamp,SensorID_enc,TimeDelta,event_count,progress_ratio,participant_id,task_id,TimeOfDay_enc,SensorType_enc,sensor_value_binary,sensor_value_continuous,sensor_value_phone,ActivityLabel
52:01.6,18,0.186024265,0.125,0.052542494,2,1,1,3,1,0,0,Wash hands
52:03.5,17,0.129741676,0.166666667,0.085516508,2,1,1,3,0,0,0,Wash hands
52:04.6,18,0.073592134,0.208333333,0.104220044,2,1,1,3,0,0,0,Wash hands
52:09.3,18,0.320945916,0.25,0.185788863,2,1,1,3,1,0,0,Wash hands
52:09.9,17,0.038295539,0.291666667,0.195521723,2,1,1,3,1,0,0,Wash hands
52:11.6,17,0.119518659,0.333333333,0.225897544,2,1,1,3,0,0,0,Wash hands
52:13.7,19,0.139420509,0.375,0.261331446,2,1,1,3,1,0,0,Wash hands
52:14.1,20,0.031204444,0.416666667,0.269262096,2,1,1,3,1,0,0,Wash hands
52:15.4,21,0.083133558,0.458333333,0.290390597,2,1,1,3,1,0,0,Wash hands
52:17.2,18,0.125446819,0.5,0.322273068,2,1,1,3,0,0,0,Wash hands
52:17.4,20,0.011156664,0.541666667,0.325108548,2,1,1,3,0,0,0,Wash hands
52:17.5,19,0.007874791,0.583333333,0.327109937,2,1,1,3,0,0,0,Wash hands
52:19.6,21,0.146755887,0.625,0.364408135,2,1,1,3,0,0,0,Wash hands
52:19.9,2,0.019854207,0.666666667,0.369454107,2,1,1,0,0,0.066740849,0,Wash hands
52:22.5,2,0.174528848,0.708333333,0.413810839,2,1,1,0,0,0.639644228,0,Wash hands
52:37.2,2,1,0.75,0.667962128,2,1,1,0,0,1,0,Wash hands
52:38.6,21,0.096636063,0.791666667,0.692522308,2,1,1,3,1,0,0,Wash hands
52:40.2,2,0.107460996,0.833333333,0.719833659,2,1,1,0,0,0.749443156,0,Wash hands
52:44.0,21,0.259620012,0.875,0.78581642,2,1,1,3,0,0,0,Wash hands
52:44.5,21,0.033196469,0.916666667,0.794253345,2,1,1,3,1,0,0,Wash hands
52:51.3,22,0.463105749,0.958333333,0.911952268,2,1,1,3,1,0,0,Wash hands
52:56.3,22,0.346438265,1,1,2,1,1,3,0,0,0,Wash hands
53:14.5,21,0,0,0,2,2,1,3,1,0,0,Cook
53:15.0,3,0.015484598,0.009615385,0.001204316,2,2,1,1,1,0,0,Cook
53:20.4,11,0.173750157,0.019230769,0.01471775,2,2,1,2,0,0,0,Cook
53:20.9,21,0.017008894,0.028846154,0.016040618,2,2,1,3,0,0,0,Cook
53:24.4,21,0.113725347,0.038461538,0.024885618,2,2,1,3,1,0,0,Cook
53:25.2,0,0.025017783,0.048076923,0.026831378,2,2,1,5,0,0.85120535,0,Cook
53:28.1,0,0.095443727,0.057692308,0.034254522,2,2,1,5,0,0.881820945,0,Cook
53:29.6,21,0.046740805,0.067307692,0.037889793,2,2,1,3,0,0,0,Cook
53:31.2,0,0.050886863,0.076923077,0.041847523,2,2,1,5,0,0.916804986,0,Cook
53:32.2,9,0.0328054,0.086538462,0.044398966,2,2,1,2,0,0,0,Cook
53:33.1,21,0.03153012,0.096153846,0.046851224,2,2,1,3,1,0,0,Cook
53:34.2,0,0.033836353,0.105769231,0.049482849,2,2,1,5,0,0.938583371,0,Cook
53:40.5,0,0.204049944,0.115384615,0.065352852,2,2,1,5,0,0.96005472,0,Cook
53:40.8,21,0.008089857,0.125,0.065982042,2,2,1,3,0,0,0,Cook
53:43.1,2,0.076031918,0.134615385,0.071895431,2,2,1,0,0,0.01641137,0,Cook
53:47.5,21,0.142328457,0.144230769,0.08296504,2,2,1,3,1,0,0,Cook
53:49.2,0,0.055984199,0.153846154,0.087319216,2,2,1,5,0,0.98373309,0,Cook
53:49.2,2,0,0.163461538,0.087319216,2,2,1,0,0,0.05494604,0,Cook
53:52.4,21,0.103134629,0.173076923,0.095340521,2,2,1,3,0,0,0,Cook
53:59.2,21,0.217987967,0.182692308,0.112294555,2,2,1,3,1,0,0,Cook
53:59.9,9,0.024249524,0.192307692,0.114180564,2,2,1,2,0,0,0,Cook
54:00.3,21,0.011285995,0.201923077,0.115058333,2,2,1,3,0,0,0,Cook
54:00.9,9,0.021452859,0.211538462,0.116726831,2,2,1,2,0,0,0,Cook
54:01.4,21,0.016302977,0.221153846,0.117994796,2,2,1,3,1,0,0,Cook
54:02.4,6,0.032229311,0.230769231,0.120501434,2,2,1,2,0,0,0,Cook
54:03.7,21,0.040020776,0.240384615,0.123614053,2,2,1,3,0,0,0,Cook
54:04.5,21,0.025506534,0.25,0.125597826,2,2,1,3,1,0,0,Cook
54:06.3,21,0.060191856,0.259615385,0.130279253,2,2,1,3,0,0,0,Cook
54:06.7,21,0.01267225,0.269230769,0.131264839,2,2,1,3,1,0,0,Cook
54:07.9,9,0.03814522,0.278846154,0.134231587,2,2,1,2,0,0,0,Cook
54:08.5,21,0.019525501,0.288461538,0.135750184,2,2,1,3,0,0,0,Cook
54:09.2,21,0.022952029,0.298076923,0.137535281,2,2,1,3,1,0,0,Cook
54:10.8,21,0.051529046,0.307692308,0.141542957,2,2,1,3,0,0,0,Cook
54:11.3,21,0.017004302,0.317307692,0.142865468,2,2,1,3,1,0,0,Cook
54:13.8,21,0.079523861,0.326923077,0.149050443,2,2,1,3,1,0,0,Cook
54:17.6,21,0.122970034,0.336538462,0.158614449,2,2,1,3,0,0,0,Cook
54:19.8,21,0.072928842,0.346153846,0.164286496,2,2,1,3,1,0,0,Cook
54:21.6,21,0.058058683,0.355769231,0.168802015,2,2,1,3,0,0,0,Cook
54:21.9,21,0.006918051,0.365384615,0.169340067,2,2,1,3,1,0,0,Cook
54:23.5,21,0.053985024,0.375,0.173538758,2,2,1,3,0,0,0,Cook
54:28.8,21,0.169909993,0.384615385,0.186753523,2,2,1,3,1,0,0,Cook
54:32.4,21,0.118574993,0.394230769,0.195975703,2,2,1,3,0,0,0,Cook
54:32.9,21,0.015516837,0.403846154,0.197182527,2,2,1,3,1,0,0,Cook
54:39.9,21,0.225709168,0.413461538,0.214737078,2,2,1,3,0,0,0,Cook
54:40.6,21,0.021733434,0.423076923,0.216427397,2,2,1,3,1,0,0,Cook
54:40.6,6,0,0.432692308,0.216427397,2,2,1,2,0,0,0,Cook
54:43.5,21,0.095106598,0.442307692,0.223824322,2,2,1,3,0,0,0,Cook
54:52.2,0,0.279509426,0.451923077,0.245563193,2,2,1,5,0,1,0,Cook
54:55.1,0,0.096207492,0.461538462,0.253045739,2,2,1,5,0,0.958033136,0,Cook
54:56.3,21,0.039160684,0.471153846,0.256091465,2,2,1,3,1,0,0,Cook
54:58.5,21,0.068016465,0.480769231,0.261381451,2,2,1,3,0,0,0,Cook
54:58.5,0,0.000757136,0.490384615,0.261440338,2,2,1,5,0,0.935804834,0,Cook
55:01.6,0,0.102261021,0.5,0.269393698,2,2,1,5,0,0.915853473,0,Cook
55:06.9,21,0.171254794,0.509615385,0.282713055,2,2,1,3,1,0,0,Cook
55:10.4,21,0.11347659,0.519230769,0.291538707,2,2,1,3,0,0,0,Cook
55:14.2,21,0.120674892,0.528846154,0.300924208,2,2,1,3,1,0,0,Cook
55:17.0,5,0.090999472,0.538461538,0.3080017,2,2,1,2,0,0,0,Cook
55:19.5,7,0.081011682,0.548076923,0.314302391,2,2,1,2,0,0,0,Cook
55:20.6,21,0.036011691,0.557692308,0.317103203,2,2,1,3,0,0,0,Cook
55:21.5,21,0.027995009,0.567307692,0.319280518,2,2,1,3,1,0,0,Cook
55:21.9,7,0.012672541,0.576923077,0.320266126,2,2,1,2,0,0,0,Cook
55:22.1,0,0.0085832,0.586538462,0.320933685,2,2,1,5,0,0.899848001,0,Cook
55:25.7,3,0.117037763,0.596153846,0.330036307,2,2,1,1,0,0,0,Cook
55:34.5,21,0.283892924,0.605769231,0.352116105,2,2,1,3,0,0,0,Cook
55:42.2,21,0.249526366,0.615384615,0.371523041,2,2,1,3,1,0,0,Cook
55:47.7,21,0.175247679,0.625,0.385152945,2,2,1,3,0,0,0,Cook
55:57.3,21,0.311454508,0.634615385,0.409376347,2,2,1,3,1,0,0,Cook
55:58.6,3,0.042061631,0.644230769,0.412647695,2,2,1,1,1,0,0,Cook
55:59.5,8,0.028776623,0.653846154,0.414885799,2,2,1,2,0,0,0,Cook
56:00.2,21,0.022924124,0.663461538,0.416668725,2,2,1,3,0,0,0,Cook
56:02.4,3,0.069931567,0.673076923,0.422107659,2,2,1,1,0,0,0,Cook
56:03.4,21,0.035172876,0.682692308,0.424843232,2,2,1,3,1,0,0,Cook
56:07.4,21,0.129113553,0.692307692,0.434885051,2,2,1,3,0,0,0,Cook
56:18.6,21,0.360204253,0.701923077,0.462899969,2,2,1,3,1,0,0,Cook
56:24.1,21,0.179444439,0.711538462,0.476856276,2,2,1,3,0,0,0,Cook
56:43.9,21,0.640260311,0.721153846,0.52665258,2,2,1,3,1,0,0,Cook
56:48.4,21,0.143424631,0.730769231,0.537807444,2,2,1,3,0,0,0,Cook
56:48.8,21,0.015105756,0.740384615,0.538982295,2,2,1,3,1,0,0,Cook
56:53.7,21,0.157151924,0.75,0.5512048,2,2,1,3,0,0,0,Cook
57:20.2,21,0.85687402,0.759615385,0.617848255,2,2,1,3,1,0,0,Cook
57:24.3,21,0.13276782,0.769230769,0.628174284,2,2,1,3,0,0,0,Cook
57:37.5,21,0.426583636,0.778846154,0.661351865,2,2,1,3,1,0,0,Cook
57:42.9,3,0.174789937,0.788461538,0.674946168,2,2,1,1,1,0,0,Cook
57:43.5,21,0.020465171,0.798076923,0.676537848,2,2,1,3,0,0,0,Cook
57:43.9,21,0.011958509,0.807692308,0.677467922,2,2,1,3,1,0,0,Cook
57:46.0,21,0.066851902,0.817307692,0.682667335,2,2,1,3,0,0,0,Cook
57:47.4,8,0.046291794,0.826923077,0.686267684,2,2,1,2,0,0,0,Cook
57:48.9,3,0.048134271,0.836538462,0.690011331,2,2,1,1,0,0,0,Cook
57:58.2,0,0.301701701,0.846153846,0.713476208,2,2,1,5,0,0.920747834,0,Cook
58:04.2,0,0.191925425,0.855769231,0.728403225,2,2,1,5,0,0.892865177,0,Cook
58:06.4,21,0.072579974,0.865384615,0.734048139,2,2,1,3,1,0,0,Cook
58:09.9,21,0.113517979,0.875,0.74287701,2,2,1,3,0,0,0,Cook
58:23.0,0,0.421807198,0.884615385,0.775683103,2,2,1,5,0,0.875145159,0,Cook
58:53.9,21,1,0.894230769,0.853458194,2,2,1,3,1,0,0,Cook
58:55.5,22,0.052854769,0.903846154,0.857568978,2,2,1,3,1,0,0,Cook
59:00.8,21,0.171718614,0.913461538,0.870924409,2,2,1,3,0,0,0,Cook
59:02.1,22,0.042799786,0.923076923,0.874253166,2,2,1,3,0,0,0,Cook
59:21.5,21,0.62580133,0.932692308,0.922924921,2,2,1,3,1,0,0,Cook
59:24.4,21,0.094312955,0.942307692,0.93026012,2,2,1,3,0,0,0,Cook
59:25.8,2,0.045791467,0.951923077,0.933821555,2,2,1,0,0,0.012160085,0,Cook
59:30.6,21,0.154739372,0.961538462,0.945856424,2,2,1,3,1,0,0,Cook
59:39.0,21,0.269716717,0.971153846,0.966833666,2,2,1,3,0,0,0,Cook
59:49.2,2,0.331653655,0.980769231,0.992628059,2,2,1,0,0,0.061738562,0,Cook
59:49.5,21,0.009336229,0.990384615,0.993354185,2,2,1,3,1,0,0,Cook
59:52.1,2,0.085449148,1,1,2,2,1,0,0,0.030851497,0,Cook
00:13.5,21,0,0,0,2,3,1,3,1,0,0,Eat
00:15.5,3,0.233794766,0.033333333,0.032777497,2,3,1,1,1,0,0,Eat
00:18.6,21,0.37614269,0.066666667,0.085511851,2,3,1,3,0,0,0,Eat
00:18.9,10,0.039460197,0.1,0.091044082,2,3,1,2,0,0,0,Eat
00:20.9,7,0.244347014,0.133333333,0.12530098,2,3,1,2,0,0,0,Eat
00:21.6,21,0.079292954,0.166666667,0.136417673,2,3,1,3,1,0,0,Eat
00:23.9,3,0.277054436,0.2,0.175260078,2,3,1,1,0,0,0,Eat
00:28.2,2,0.517706997,0.233333333,0.247841428,2,3,1,0,0,0.105548403,0,Eat
00:30.4,21,0.263071907,0.266666667,0.284723514,2,3,1,3,0,0,0,Eat
00:31.7,21,0.156015634,0.3,0.306596553,2,3,1,3,1,0,0,Eat
00:34.2,2,0.302823224,0.333333333,0.349051684,2,3,1,0,0,1,0,Eat
00:38.3,21,0.497109193,0.366666667,0.418745268,2,3,1,3,0,0,0,Eat
00:39.3,21,0.118701904,0.4,0.435387007,2,3,1,3,1,0,0,Eat
00:41.3,3,0.236989504,0.433333333,0.468612399,2,3,1,1,1,0,0,Eat
00:42.5,10,0.144129047,0.466666667,0.488818966,2,3,1,2,0,0,0,Eat
00:42.6,21,0.014202432,0.5,0.490810114,2,3,1,3,0,0,0,Eat
00:43.7,3,0.129445185,0.533333333,0.508958037,2,3,1,1,0,0,0,Eat
00:44.2,21,0.055823892,0.566666667,0.51678442,2,3,1,3,1,0,0,Eat
00:47.3,20,0.372212935,0.6,0.568967831,2,3,1,3,1,0,0,Eat
00:47.9,19,0.075538111,0.633333333,0.579558104,2,3,1,3,1,0,0,Eat
00:48.4,18,0.05881208,0.666666667,0.587803424,2,3,1,3,1,0,0,Eat
00:50.4,19,0.245703247,0.7,0.622250464,2,3,1,3,0,0,0,Eat
00:51.5,21,0.128924056,0.733333333,0.640325325,2,3,1,3,0,0,0,Eat
00:51.8,20,0.037764003,0.766666667,0.645619752,2,3,1,3,0,0,0,Eat
00:55.5,17,0.443054034,0.8,0.707734926,2,3,1,3,1,0,0,Eat
00:59.7,17,0.504626458,0.833333333,0.778482413,2,3,1,3,0,0,0,Eat
01:00.7,18,0.117618265,0.866666667,0.794972228,2,3,1,3,0,0,0,Eat
01:01.6,18,0.109441169,0.9,0.810315632,2,3,1,3,1,0,0,Eat
01:02.6,18,0.123513079,0.933333333,0.827631887,2,3,1,3,0,0,0,Eat
01:10.9,18,1,0.966666667,0.967829624,2,3,1,3,1,0,0,Eat
01:12.8,18,0.2294643,1,1,2,3,1,3,0,0,0,Eat
01:49.6,18,0,0,0,2,4,1,3,1,0,0,Clean
01:51.7,17,0.020116602,0.028571429,0.008394979,2,4,1,3,0,0,0,Clean
01:52.2,18,0.004880896,0.057142857,0.010431854,2,4,1,3,0,0,0,Clean
01:52.5,18,0.002825889,0.085714286,0.011611143,2,4,1,3,1,0,0,Clean
01:53.8,19,0.0124078,0.114285714,0.016789115,2,4,1,3,1,0,0,Clean
01:54.3,20,0.004374318,0.142857143,0.018614588,2,4,1,3,1,0,0,Clean
01:55.5,21,0.010992282,0.171428571,0.023201843,2,4,1,3,1,0,0,Clean
01:57.5,18,0.019265924,0.2,0.03124182,2,4,1,3,0,0,0,Clean
01:57.8,19,0.002620677,0.228571429,0.03233547,2,4,1,3,0,0,0,Clean
01:57.8,3,0,0.257142857,0.03233547,2,4,1,1,1,0,0,Clean
01:57.9,20,0.001449967,0.285714286,0.032940564,2,4,1,3,0,0,0,Clean
02:00.5,10,0.024600697,0.314285714,0.043206827,2,4,1,2,0,0,0,Clean
02:02.6,21,0.019754994,0.342857143,0.051450901,2,4,1,3,0,0,0,Clean
02:04.9,21,0.02122541,0.371428571,0.060308603,2,4,1,3,1,0,0,Clean
02:06.7,10,0.016927531,0.4,0.067372731,2,4,1,2,0,0,0,Clean
02:08.7,3,0.01893654,0.428571429,0.075275251,2,4,1,1,0,0,0,Clean
02:14.3,21,0.052734923,0.457142857,0.097282375,2,4,1,3,0,0,0,Clean
02:16.2,1,0.017573468,0.485714286,0.104616063,2,4,1,5,0,0.112548984,0,Clean
02:19.3,1,0.029582723,0.514285714,0.116961405,2,4,1,5,0,0.591391376,0,Clean
02:34.2,1,0.140449064,0.542857143,0.175573038,2,4,1,5,0,0.477213874,0,Clean
02:37.3,1,0.02887461,0.571428571,0.187622873,2,4,1,5,0,0.342692919,0,Clean
02:43.1,1,0.055570108,0.6,0.210813164,2,4,1,5,0,0.844646016,0,Clean
03:10.1,1,0.254085822,0.628571429,0.316847227,2,4,1,5,0,1,0,Clean
03:13.9,1,0.036091024,0.657142857,0.331908587,2,4,1,5,0,0.843668946,0,Clean
03:13.9,2,0,0.685714286,0.331908587,2,4,1,0,0,0.097412121,0,Clean
03:19.2,2,0.04965641,0.714285714,0.352630998,2,4,1,0,0,0.572347903,0,Clean
03:22.5,1,0.030990746,0.742857143,0.36556393,2,4,1,5,0,0.718099944,0,Clean
03:22.5,2,0,0.771428571,0.36556393,2,4,1,0,0,0.325276506,0,Clean
05:08.6,22,1,0.8,0.782879867,2,4,1,3,1,0,0,Clean
05:12.9,22,0.041210713,0.828571429,0.800077754,2,4,1,3,0,0,0,Clean
05:49.1,1,0.341324101,0.857142857,0.942517741,2,4,1,5,0,0.465982788,0,Clean
05:55.2,1,0.057073445,0.885714286,0.966335399,2,4,1,5,0,0.571777078,0,Clean
05:56.6,21,0.01298879,0.914285714,0.971755828,2,4,1,3,1,0,0,Clean
05:58.1,1,0.014599791,0.942857143,0.977848554,2,4,1,5,0,0.223959234,0,Clean
06:01.8,21,0.035147955,0.971428571,0.992516355,2,4,1,3,0,0,0,Clean
06:03.7,21,0.017932804,1,1,2,4,1,3,1,0,0,Clean
21:28.5,23,0,0,0,3,0,1,3,1,0,0,Make a phone call
21:28.6,13,0.004909199,0.03030303,0.001074586,3,0,1,3,1,0,0,Make a phone call
21:29.6,14,0.040109358,0.060606061,0.009854217,3,0,1,3,1,0,0,Make a phone call
21:29.9,15,0.010906824,0.090909091,0.012241637,3,0,1,3,1,0,0,Make a phone call
21:31.5,18,0.060906489,0.121212121,0.0255736,3,0,1,3,1,0,0,Make a phone call
21:32.3,14,0.031582808,0.151515152,0.032486835,3,0,1,3,0,0,0,Make a phone call
21:32.4,13,0.005182153,0.181818182,0.033621168,3,0,1,3,0,0,0,Make a phone call
21:32.9,15,0.018575285,0.212121212,0.037687156,3,0,1,3,0,0,0,Make a phone call
21:33.7,17,0.030608011,0.242424242,0.044387015,3,0,1,3,1,0,0,Make a phone call
21:33.9,23,0.006233028,0.272727273,0.045751377,3,0,1,3,0,0,0,Make a phone call
21:34.5,12,0.026364349,0.303030303,0.051522331,3,0,1,2,0,0,0,Make a phone call
21:36.2,18,0.063244264,0.333333333,0.065366015,3,0,1,3,0,0,0,Make a phone call
21:38.8,17,0.102345831,0.363636364,0.087768733,3,0,1,3,0,0,0,Make a phone call
21:39.0,17,0.007359046,0.393939394,0.089379571,3,0,1,3,1,0,0,Make a phone call
21:43.0,17,0.156632552,0.424242424,0.123665236,3,0,1,3,0,0,0,Make a phone call
21:43.6,17,0.024536177,0.454545455,0.129036017,3,0,1,3,1,0,0,Make a phone call
21:51.6,17,0.310774122,0.484848485,0.197062089,3,0,1,3,0,0,0,Make a phone call
21:55.5,17,0.153337277,0.515151515,0.230626443,3,0,1,3,1,0,0,Make a phone call
21:59.0,24,0.134893969,0.545454545,0.260153698,3,0,1,4,0,0,0,Make a phone call
22:01.6,17,0.102825127,0.575757576,0.28266133,3,0,1,3,0,0,0,Make a phone call
22:01.8,17,0.0063488,0.606060606,0.284051034,3,0,1,3,1,0,0,Make a phone call
22:05.7,17,0.153618995,0.636363636,0.317677054,3,0,1,3,0,0,0,Make a phone call
22:20.9,17,0.59139117,0.666666667,0.447128046,3,0,1,3,1,0,0,Make a phone call
22:22.7,17,0.070721809,0.696969697,0.462608508,3,0,1,3,0,0,0,Make a phone call
22:48.4,17,1,0.727272727,0.68150084,3,0,1,3,1,0,0,Make a phone call
22:50.9,17,0.095295928,0.757575758,0.702360388,3,0,1,3,0,0,0,Make a phone call
22:57.3,17,0.249993456,0.787878788,0.757082038,3,0,1,3,1,0,0,Make a phone call
23:01.5,17,0.165728773,0.818181818,0.793358796,3,0,1,3,0,0,0,Make a phone call
23:18.0,24,0.641479418,0.848484848,0.933773721,3,0,1,4,0,0,0,Make a phone call
23:18.4,17,0.017003394,0.878787879,0.937495634,3,0,1,3,1,0,0,Make a phone call
23:20.2,17,0.068785499,0.909090909,0.952552252,3,0,1,3,1,0,0,Make a phone call
23:20.4,17,0.008765302,0.939393939,0.954470909,3,0,1,3,0,0,0,Make a phone call
23:22.4,17,0.078656602,0.96969697,0.971688236,3,0,1,3,0,0,0,Make a phone call
23:25.8,17,0.129341048,1,1,3,0,1,3,1,0,0,Make a phone call
23:49.8,18,0,0,0,3,1,1,3,1,0,0,Wash hands
23:50.8,19,0.059789436,0.05,0.022248597,3,1,1,3,1,0,0,Wash hands
23:51.4,20,0.034849578,0.1,0.035216677,3,1,1,3,1,0,0,Wash hands
23:52.6,21,0.068118432,0.15,0.060564625,3,1,1,3,1,0,0,Wash hands
23:52.9,18,0.016373995,0.2,0.066657649,3,1,1,3,0,0,0,Wash hands
23:54.0,17,0.064995484,0.25,0.090843498,3,1,1,3,0,0,0,Wash hands
23:54.2,20,0.011157677,0.3,0.094995447,3,1,1,3,0,0,0,Wash hands
23:54.5,19,0.021827475,0.35,0.103117796,3,1,1,3,0,0,0,Wash hands
23:55.2,1,0.036394384,0.4,0.116660724,3,1,1,5,0,0.212665854,0,Wash hands
23:56.7,21,0.093180774,0.45,0.151334766,3,1,1,3,0,0,0,Wash hands
24:13.8,1,1,0.5,0.523450617,3,1,1,5,0,1,0,Wash hands
24:15.5,21,0.102356296,0.55,0.561539017,3,1,1,3,1,0,0,Wash hands
24:18.8,21,0.192636553,0.6,0.633222132,3,1,1,3,0,0,0,Wash hands
24:19.4,21,0.035977048,0.65,0.646609762,3,1,1,3,1,0,0,Wash hands
24:19.5,1,0.005715936,0.7,0.648736752,3,1,1,5,0,0.534471221,0,Wash hands
24:24.1,21,0.268834846,0.75,0.748774459,3,1,1,3,0,0,0,Wash hands
24:24.2,21,0.008332106,0.8,0.751874968,3,1,1,3,1,0,0,Wash hands
24:28.4,22,0.245155387,0.85,0.843101173,3,1,1,3,1,0,0,Wash hands
24:33.4,22,0.294526742,0.9,0.952699243,3,1,1,3,0,0,0,Wash hands
24:34.8,21,0.08134037,0.95,0.982967284,3,1,1,3,0,0,0,Wash hands
24:35.6,21,0.045772617,1,1,3,1,1,3,1,0,0,Wash hands
24:55.0,3,0,0,0,3,2,1,1,1,0,0,Cook
24:56.5,6,0.026284796,0.014925373,0.004319847,3,2,1,2,0,0,0,Cook
24:57.0,21,0.008319775,0.029850746,0.005687183,3,2,1,3,0,0,0,Cook
24:58.5,9,0.02656727,0.044776119,0.010053453,3,2,1,2,0,0,0,Cook
25:02.4,7,0.066525373,0.059701493,0.020986747,3,2,1,2,0,0,0,Cook
25:05.2,7,0.048144902,0.074626866,0.028899253,3,2,1,2,0,0,0,Cook
25:05.5,5,0.005054089,0.089552239,0.029729881,3,2,1,2,0,0,0,Cook
25:09.2,3,0.062720783,0.104477612,0.040037899,3,2,1,1,0,0,0,Cook
25:10.5,21,0.022664824,0.119402985,0.043762812,3,2,1,3,1,0,0,Cook
25:12.0,11,0.025095484,0.134328358,0.047887198,3,2,1,2,0,0,0,Cook
25:13.9,21,0.032361097,0.149253731,0.05320567,3,2,1,3,0,0,0,Cook
25:16.5,21,0.045414063,0.164179104,0.060669368,3,2,1,3,1,0,0,Cook
25:21.7,21,0.088605729,0.179104478,0.075231519,3,2,1,3,0,0,0,Cook
25:22.2,1,0.00892229,0.194029851,0.076697877,3,2,1,5,0,0.010206245,0,Cook
25:25.3,1,0.052331073,0.208955224,0.08529837,3,2,1,5,0,0.050889727,0,Cook
25:25.6,21,0.006397728,0.223880597,0.086349822,3,2,1,3,1,0,0,Cook
25:30.3,21,0.080364359,0.23880597,0.099557522,3,2,1,3,0,0,0,Cook
25:31.3,0,0.017275249,0.253731343,0.10239667,3,2,1,5,0,0.850182531,0,Cook
25:34.3,0,0.049950668,0.268656716,0.110605949,3,2,1,5,0,0.880989591,0,Cook
25:34.3,1,0,0.28358209,0.110605949,3,2,1,5,0,0.0255628,0,Cook
25:37.2,0,0.050967417,0.298507463,0.118982329,3,2,1,5,0,0.912176799,0,Cook
25:40.3,0,0.05182715,0.313432836,0.127500003,3,2,1,5,0,0.93624076,0,Cook
25:43.6,21,0.057079589,0.328358209,0.136880904,3,2,1,3,1,0,0,Cook
25:45.4,21,0.0301287,0.343283582,0.141832488,3,2,1,3,0,0,0,Cook
25:46.1,0,0.012633972,0.358208955,0.143908852,3,2,1,5,0,0.953000453,0,Cook
25:58.2,0,0.207986662,0.373134328,0.178090988,3,2,1,5,0,0.979707347,0,Cook
26:06.2,21,0.136097809,0.388059701,0.200458354,3,2,1,3,1,0,0,Cook
26:07.6,21,0.023850198,0.402985075,0.20437808,3,2,1,3,0,0,0,Cook
26:17.8,21,0.174097394,0.417910448,0.232990592,3,2,1,3,1,0,0,Cook
26:20.2,21,0.041455436,0.432835821,0.239803699,3,2,1,3,0,0,0,Cook
26:22.9,21,0.047380354,0.447761194,0.247590552,3,2,1,3,1,0,0,Cook
26:24.7,21,0.029385522,0.462686567,0.252419996,3,2,1,3,0,0,0,Cook
26:24.7,21,0.001369992,0.47761194,0.252645151,3,2,1,3,1,0,0,Cook
26:27.0,21,0.038478765,0.492537313,0.258969049,3,2,1,3,0,0,0,Cook
26:34.9,21,0.135275215,0.507462687,0.281201224,3,2,1,3,1,0,0,Cook
26:38.3,21,0.058843472,0.52238806,0.290872015,3,2,1,3,0,0,0,Cook
27:05.1,21,0.459221358,0.537313433,0.366344003,3,2,1,3,1,0,0,Cook
27:11.7,21,0.11274013,0.552238806,0.384872588,3,2,1,3,0,0,0,Cook
28:10.1,0,1,0.567164179,0.549220319,3,2,1,5,0,1,0,Cook
28:13.1,0,0.051228539,0.582089552,0.557639613,3,2,1,5,0,0.962570523,0,Cook
28:16.1,0,0.051224772,0.597014925,0.566058288,3,2,1,5,0,0.935462362,0,Cook
28:19.1,0,0.051572535,0.611940299,0.574534117,3,2,1,5,0,0.911609594,0,Cook
28:25.5,0,0.109095911,0.626865672,0.592463782,3,2,1,5,0,0.896406698,0,Cook
28:37.6,0,0.207065458,0.641791045,0.62649452,3,2,1,5,0,0.874343038,0,Cook
29:07.1,0,0.505703401,0.656716418,0.709605727,3,2,1,5,0,0.901496455,0,Cook
29:31.9,21,0.424890306,0.671641791,0.779435485,3,2,1,3,1,0,0,Cook
29:36.5,21,0.078024364,0.686567164,0.792258612,3,2,1,3,0,0,0,Cook
29:59.9,21,0.40081056,0.701492537,0.858130918,3,2,1,3,1,0,0,Cook
30:00.2,21,0.004873324,0.71641791,0.858931838,3,2,1,3,0,0,0,Cook
30:04.6,21,0.075786488,0.731343284,0.871387175,3,2,1,3,1,0,0,Cook
30:06.8,21,0.037796458,0.746268657,0.877598937,3,2,1,3,0,0,0,Cook
30:07.4,21,0.010443219,0.76119403,0.879315257,3,2,1,3,1,0,0,Cook
30:09.8,21,0.040532074,0.776119403,0.885976611,3,2,1,3,0,0,0,Cook
30:22.5,3,0.217156581,0.791044776,0.921665802,3,2,1,1,1,0,0,Cook
30:23.3,8,0.014361864,0.805970149,0.924026142,3,2,1,2,0,0,0,Cook
30:24.5,3,0.02040486,0.820895522,0.927379635,3,2,1,1,0,0,0,Cook
30:24.9,21,0.006642173,0.835820896,0.928471261,3,2,1,3,1,0,0,Cook
30:30.8,21,0.100945344,0.850746269,0.945061399,3,2,1,3,0,0,0,Cook
30:36.8,21,0.1031362,0.865671642,0.962011599,3,2,1,3,1,0,0,Cook
30:37.2,0,0.00724599,0.880597015,0.963202461,3,2,1,5,0,0.919577614,0,Cook
30:38.8,21,0.025928968,0.895522388,0.967463828,3,2,1,3,0,0,0,Cook
30:40.6,21,0.03112069,0.910447761,0.972578443,3,2,1,3,1,0,0,Cook
30:42.8,21,0.038413391,0.925373134,0.978891597,3,2,1,3,0,0,0,Cook
